id,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,default,purpose,title,addr_state
1565,5800.0,36 months,15.05,201.21,G,,10+ years,RENT,35000.0,Verified,0,debt_consolidation,Debt consolidation,AL
1566,5700.0,36 months,8.24,179.25,C,welder/fabricator,10+ years,MORTGAGE,90000.0,Source Verified,0,major_purchase,Major purchase,OR
1567,16000.0,36 months,9.49,512.46,C,Senior Manager,9 years,MORTGAGE,170000.0,Not Verified,0,debt_consolidation,Debt consolidation,CO
1568,10000.0,36 months,12.29,333.53,E,Physical Therapist,3 years,MORTGAGE,68500.0,Not Verified,0,debt_consolidation,Debt consolidation,MT
1569,900.0,36 months,8.63,28.47,C,Intern,4 years,OWN,57000.0,Not Verified,0,home_improvement,New Heat Pump,NC
1570,24000.0,36 months,18.99,879.63,C,Fire Protection Engineer ,7 years,RENT,70725.0,Verified,0,debt_consolidation,Debt consolidation,VA
1571,12000.0,36 months,12.99,404.27,D,Administrative Assistant,< 1 year,RENT,38000.0,Not Verified,0,credit_card,Credit card refinancing,CO
1572,8350.0,36 months,10.65,271.99,D,H & H Enterprises,5 years,MORTGAGE,50000.0,Source Verified,0,debt_consolidation,Debt Consolidation Loan,NV
1573,18000.0,60 months,12.69,406.71,D,Trust Officer -vice president,10+ years,OWN,145000.0,Not Verified,0,home_improvement,Home improvement,NC
1574,34000.0,36 months,9.17,1083.89,D,Field Auditor,5 years,MORTGAGE,110000.0,Verified,0,home_improvement,Home improvement,MA
1575,3200.0,36 months,16.02,112.54,D,Sales,< 1 year,RENT,40000.0,Not Verified,0,medical,Medical expenses,ND
1576,17000.0,60 months,16.29,416.04,E,,,MORTGAGE,40800.0,Verified,1,debt_consolidation,,AL
1577,27000.0,60 months,11.14,588.94,G,Westerville City Schools,6 years,MORTGAGE,87500.0,Verified,0,debt_consolidation,2nd Time Borrower Looking to Consolodate,OH
1578,22000.0,36 months,8.39,693.37,E,Host Home Provider,9 years,OWN,93413.0,Source Verified,0,debt_consolidation,Debt consolidation,CO
1579,35000.0,60 months,18.25,893.54,D,Assistant Shift Foreman,10+ years,MORTGAGE,134000.0,Source Verified,0,credit_card,Credit card refinancing,OH
1580,4000.0,36 months,11.44,131.79,C,Massage Therapist,10+ years,RENT,27500.0,Source Verified,0,debt_consolidation,Debt consolidation,MD
1581,30800.0,36 months,19.99,1144.49,E,vice president,10+ years,MORTGAGE,170000.0,Not Verified,0,debt_consolidation,Debt consolidation,GA
1582,12000.0,36 months,10.99,392.81,D,Teacher,10+ years,MORTGAGE,74800.0,Verified,0,debt_consolidation,Debt consolidation,MA
1583,35000.0,36 months,7.89,1095.0,B,Principal Software Engineer,2 years,OWN,115000.0,Verified,0,credit_card,Credit card refinancing,MN
1584,15000.0,36 months,5.93,455.86,C,Software Tester,1 year,MORTGAGE,130000.0,Not Verified,0,home_improvement,Home improvement,AZ
1585,20000.0,36 months,16.49,707.99,A,housekeeping aid,4 years,MORTGAGE,125000.0,Source Verified,0,debt_consolidation,Debt consolidation,LA
1586,11000.0,36 months,15.05,381.59,G,TechOps,5 years,MORTGAGE,62000.0,Verified,0,home_improvement,Home improvement,GA
1587,12000.0,60 months,14.99,285.42,A,Sergeant,10+ years,RENT,50000.0,Verified,0,credit_card,Credit card refinancing,OH
1588,20000.0,36 months,12.49,668.98,D,Accountant,8 years,RENT,140000.0,Verified,0,credit_card,Credit card refinancing,MD
1589,18000.0,36 months,11.99,597.78,E,Regional Campus Director ,5 years,RENT,59000.0,Source Verified,0,credit_card,Credit card refinancing,VT
1590,15000.0,36 months,12.62,502.67,C,Utility tech,2 years,MORTGAGE,90000.0,Source Verified,1,credit_card,Credit card refinancing,MI
1591,14400.0,36 months,14.49,495.6,D,Sr. Agency Specialist,3 years,MORTGAGE,126629.0,Source Verified,0,debt_consolidation,Debt consolidation,NC
1592,16000.0,60 months,16.99,397.56,C,IT Specialist,10+ years,RENT,107435.0,Source Verified,0,other,Other,MD
1593,8975.0,36 months,13.35,303.92,F,Legal Administrative Assistant,< 1 year,RENT,67000.0,Verified,0,debt_consolidation,Debt consolidation,MD
1594,5000.0,36 months,11.22,164.22,C,Childcare Director,1 year,RENT,22000.0,Source Verified,0,debt_consolidation,Debt consolidation,KY
1595,3600.0,36 months,17.77,129.74,C,Rockline Ind.,4 years,RENT,55000.0,Not Verified,1,debt_consolidation,saver,WI
1596,14400.0,36 months,9.75,462.96,C,R&D Engineer,1 year,RENT,70000.0,Verified,0,debt_consolidation,Debt consolidation,MD
1597,5575.0,36 months,14.64,192.28,E,research technician,7 years,RENT,44304.0,Verified,1,debt_consolidation,Debt consolidation,OR
1598,10000.0,36 months,9.43,320.01,A,Associate ,3 years,MORTGAGE,40000.0,Verified,0,credit_card,Credit card refinancing,WA
1599,3250.0,36 months,14.59,112.02,B,Cascade Management Inc.,2 years,RENT,28000.0,Not Verified,0,credit_card,Solidly employed and seeking a refinance,OR
1600,11000.0,36 months,10.99,360.08,G,Police Captain,5 years,MORTGAGE,69343.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
1601,10000.0,36 months,7.07,309.1,D,Volunteer Manager,7 years,MORTGAGE,42000.0,Source Verified,0,debt_consolidation,Debt consolidation,NV
1602,5000.0,36 months,8.81,158.56,F,Sys Admin,10+ years,MORTGAGE,110000.0,Source Verified,0,home_improvement,Home improvement,GA
1603,1800.0,36 months,19.97,66.87,E,Driver / Manager,7 years,RENT,25000.0,Not Verified,0,debt_consolidation,Debt consolidation,OH
1604,2950.0,36 months,18.55,107.47,B,,,OWN,21000.0,Verified,0,credit_card,Credit card refinancing,MI
1605,4000.0,36 months,11.99,132.84,B,,,RENT,28000.0,Verified,0,other,Other,KY
1606,6025.0,36 months,10.91,197.0,E,Berkeley electric coop,,MORTGAGE,35000.0,Not Verified,0,home_improvement,Home improvement,MA
1607,32000.0,60 months,9.44,671.13,B,mechanic,10+ years,RENT,68140.8,Source Verified,0,debt_consolidation,Debt consolidation,MD
1608,9500.0,36 months,17.99,343.41,B,Administrative Assistant ,< 1 year,OWN,27000.0,Source Verified,0,debt_consolidation,Debt consolidation,CO
1609,11000.0,36 months,12.12,365.99,D,Military department of defense,8 years,RENT,45000.0,Not Verified,0,debt_consolidation,Seeking complete debt freedom!,NC
1610,12375.0,60 months,14.64,292.07,D,DBA,7 years,RENT,44000.0,Verified,0,debt_consolidation,Debt consolidation,NC
1611,22400.0,36 months,6.39,685.42,F,Attorney,6 years,MORTGAGE,182000.0,Source Verified,0,credit_card,Credit card refinancing,MO
1612,10000.0,36 months,11.99,332.1,F,Spanish teacher,5 years,RENT,35000.0,Not Verified,0,credit_card,Credit card refinancing,VA
1613,10800.0,36 months,14.47,371.59,G,Police Officer,10+ years,MORTGAGE,85000.0,Not Verified,0,debt_consolidation,Consolidation,MN
1614,6000.0,36 months,14.47,206.44,B,Payroll Clerk,2 years,RENT,38000.0,Verified,0,debt_consolidation,Debt consolidation,AL
1615,21325.0,36 months,6.0,647.4,F,Instructor,10+ years,MORTGAGE,74000.0,Verified,0,debt_consolidation,Debt consolidation,WV
1616,12000.0,60 months,17.99,304.66,A,,6 years,OWN,70000.0,Not Verified,0,home_improvement,Home improvement,MA
1617,8275.0,36 months,24.5,326.83,F,dispatcher,3 years,RENT,26000.0,Source Verified,0,other,Other,NC
1618,7000.0,36 months,7.97,219.26,A,Program Analyst,6 years,RENT,87600.0,Source Verified,0,moving,Moving and relocation,OH
1619,13000.0,36 months,7.69,405.52,B,Customer service representative ,5 years,RENT,50000.0,Not Verified,0,credit_card,Credit card refinancing,VA
1620,16100.0,36 months,13.59,547.06,D,Hot Topic,< 1 year,MORTGAGE,15000.0,Source Verified,0,debt_consolidation,Debt consolidation,NE
1621,35000.0,60 months,18.55,899.28,B,Purchasing Mgr,10+ years,MORTGAGE,88500.0,Source Verified,0,debt_consolidation,Debt consolidation,NC
1622,35000.0,36 months,18.2,1268.85,F,senior vice president ,10+ years,MORTGAGE,202000.0,Verified,0,debt_consolidation,Debt consolidation,MA
1623,35000.0,60 months,14.65,826.24,A,Operations Manager,1 year,MORTGAGE,95000.0,Verified,1,home_improvement,Home improvement,MA
1624,12000.0,36 months,6.92,370.09,E,Vice President Corporate Citizenship,10+ years,MORTGAGE,170254.0,Not Verified,0,debt_consolidation,Debt consolidation,MN
1625,2000.0,36 months,12.62,67.03,C,LNA,7 years,RENT,31992.0,Not Verified,0,debt_consolidation,Debt consolidation,VT
1626,10000.0,36 months,21.45,379.07,C,Manager,1 year,RENT,24000.0,Verified,0,other,Other,VA
1627,4000.0,36 months,9.44,128.02,B,Commercial Account Executive,3 years,RENT,65000.0,Source Verified,0,debt_consolidation,Debt consolidation,GA
1628,23300.0,60 months,23.99,670.16,E,Truck Driver,2 years,RENT,53000.0,Verified,0,debt_consolidation,Debt consolidation,AZ
1629,10875.0,60 months,17.57,273.62,G,Staff analyst,10+ years,MORTGAGE,60000.0,Verified,0,debt_consolidation,Debt consolidation,TN
1630,8825.0,36 months,12.05,293.33,F,,,MORTGAGE,26000.0,Verified,1,home_improvement,Home improvement,NV
1631,20075.0,36 months,18.99,735.77,E,Bioenvironmental Engineering Technician,10+ years,MORTGAGE,72000.0,Verified,0,debt_consolidation,Debt consolidation,AK
1632,12000.0,36 months,15.02,416.11,F,pharmacy technician,10+ years,RENT,40000.0,Verified,0,debt_consolidation,Debt consolidation,AL
1633,6200.0,36 months,6.24,189.3,E,Account Executive,2 years,MORTGAGE,40000.0,Source Verified,0,credit_card,Credit card refinancing,NC
1634,15000.0,60 months,15.77,362.95,D,Radiographer ,2 years,RENT,50000.0,Not Verified,0,debt_consolidation,Debt consolidation,OH
1635,12600.0,36 months,8.67,398.75,C,Med-aid/CNA,4 years,MORTGAGE,44500.0,Not Verified,0,debt_consolidation,Debt consolidation,KY
1636,26200.0,36 months,18.06,947.99,D,City Manager,4 years,RENT,245000.0,Source Verified,0,small_business,Business,WA
1637,10425.0,60 months,15.99,253.47,C,roofing mech.,< 1 year,RENT,29000.0,Source Verified,1,debt_consolidation,Debt consolidation,MD
1638,15000.0,36 months,8.39,472.75,D,Border Patrol Agent,3 years,RENT,70000.0,Not Verified,0,debt_consolidation,Debt consolidation,AZ
1639,15000.0,36 months,12.29,500.3,D,Business Office manager ,10+ years,MORTGAGE,55000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
1640,9850.0,36 months,16.99,351.14,C,Fulfillment producer,7 years,OWN,50000.0,Verified,0,debt_consolidation,Debt consolidation,SC
1641,11000.0,36 months,6.03,334.8,C,"Senior Director, Enrollment Marketing",8 years,MORTGAGE,108000.0,Verified,0,debt_consolidation,Debt consolidation,MD
1642,6300.0,36 months,13.11,212.61,F,city of peoria ,< 1 year,RENT,33000.0,Verified,1,debt_consolidation,Personal Loan,OK
1643,7000.0,36 months,8.24,220.14,B,Machine Operator; Grocery Clerk,3 years,RENT,45000.0,Not Verified,0,debt_consolidation,Debt consolidation,CT
1644,26850.0,60 months,23.99,772.27,F,Payroll Manager,10+ years,OWN,80689.0,Verified,1,debt_consolidation,Debt consolidation,MT
1645,10000.0,60 months,15.05,238.17,F,PC Tech,4 years,RENT,50000.0,Verified,1,credit_card,Credit card refinancing,WI
1646,40000.0,60 months,10.9,867.71,C,Assembly technician ,9 years,OWN,89000.0,Source Verified,0,home_improvement,Home improvement,IN
1647,29175.0,60 months,19.52,765.19,A,Firefighter,10+ years,RENT,65000.0,Verified,1,debt_consolidation,Debt consolidation,MI
1648,25200.0,60 months,15.31,603.62,G,IT Director,3 years,MORTGAGE,110000.0,Verified,1,debt_consolidation,Debt consolidation,OH
1649,6000.0,36 months,16.99,213.89,D,Associate Buyer,5 years,RENT,87000.0,Source Verified,0,medical,Medical expenses,AR
1650,6000.0,36 months,14.33,206.03,C,Lexington Medical Center,10+ years,MORTGAGE,85000.0,Not Verified,0,debt_consolidation,Debt Consolidation and title payoff,SC
1651,21000.0,36 months,8.9,666.82,E,SBA,10+ years,OWN,136000.0,Verified,0,credit_card,Misc Card,WV
1652,8000.0,36 months,14.99,277.29,F,,,RENT,72000.0,Verified,0,debt_consolidation,Debt consolidation,GA
1653,20000.0,36 months,18.99,733.02,B,CDL Truck Driver,< 1 year,RENT,62000.0,Source Verified,0,credit_card,Credit card refinancing,AL
1654,18000.0,36 months,12.35,600.88,F,SDI International ,7 years,MORTGAGE,170000.0,Verified,0,home_improvement,home improvement ,VA
1655,16000.0,60 months,12.79,362.34,G,Analyst,10+ years,MORTGAGE,110000.0,Source Verified,0,credit_card,Credit card refinancing,SC
1656,11200.0,36 months,17.14,400.1,D,Community Manager,8 years,MORTGAGE,59000.0,Verified,0,debt_consolidation,Debt consolidation,CO
1657,30000.0,36 months,18.06,1085.48,C,Police Officer,10+ years,RENT,79000.0,Verified,1,debt_consolidation,Debt consolidation,VA
1658,1675.0,36 months,12.99,56.43,E,Owner,9 years,RENT,72000.0,Source Verified,0,moving,Moving and relocation,VA
1659,15000.0,36 months,7.62,467.43,B,Nurse Practitioner,1 year,MORTGAGE,84000.0,Not Verified,0,debt_consolidation,Debt consolidation,VA
1660,18600.0,36 months,20.99,700.67,B,supervisor,4 years,RENT,60000.0,Source Verified,1,debt_consolidation,Debt consolidation,MN
1661,2000.0,36 months,6.08,60.92,E,,,MORTGAGE,59532.0,Not Verified,0,other,Other,NC
1662,40000.0,36 months,6.97,1234.54,C,workstation instructor controller,10+ years,MORTGAGE,250000.0,Source Verified,0,credit_card,Credit card refinancing,MD
1663,19200.0,60 months,18.99,497.96,A,Cstl-pit manager,10+ years,RENT,65000.0,Source Verified,0,moving,Moving and relocation,HI
1664,10000.0,36 months,15.99,351.53,E,production supervisor,10+ years,MORTGAGE,54000.0,Not Verified,0,debt_consolidation,Debt consolidation,WI
1665,5500.0,36 months,14.49,189.29,C,Lead Supervisor,10+ years,RENT,35000.0,Verified,1,debt_consolidation,Debt consolidation,MD
1666,15000.0,36 months,9.99,483.94,B,Mgmt. Program Analyst,10+ years,MORTGAGE,108697.0,Verified,0,debt_consolidation,Freedom,GA
1667,8950.0,36 months,14.49,308.03,A,,4 years,OWN,20000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
1668,35000.0,60 months,16.29,856.54,B,CertaPro,1 year,MORTGAGE,100000.0,Source Verified,0,home_improvement,Home addition,OH
1669,1600.0,36 months,10.64,52.11,B,Installation Technician,6 years,MORTGAGE,70000.0,Source Verified,0,vacation,Vacation,CO
1670,8000.0,36 months,11.44,263.58,B,Training Center Admin,1 year,RENT,25000.0,Verified,0,debt_consolidation,Debt consolidation,LA
1671,10000.0,36 months,10.99,327.34,E,Community Manager,1 year,RENT,30000.0,Not Verified,0,car,Car financing,WA
1672,3000.0,36 months,15.41,104.6,C,Warehouse,4 years,RENT,64000.0,Source Verified,0,other,Other,OH
1673,5400.0,36 months,6.62,165.8,C,McKim & Creed,6 years,RENT,43000.0,Not Verified,0,debt_consolidation,Debt Consolidation,UT
1674,10000.0,36 months,7.24,309.87,B,Project Manager,5 years,RENT,52000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
1675,2000.0,36 months,7.66,62.36,D,RGIS,< 1 year,RENT,20000.0,Not Verified,0,debt_consolidation,Loan,MN
1676,1625.0,36 months,21.15,61.35,D,kentucky housing corperation,2 years,MORTGAGE,27500.0,Verified,1,debt_consolidation,just for me,KY
1677,7000.0,36 months,12.39,233.81,F,Master Trooper,10+ years,RENT,58000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
1678,12000.0,60 months,10.99,260.85,E,Customer Service,10+ years,MORTGAGE,65000.0,Not Verified,0,credit_card,Credit card refinancing,GA
1679,10000.0,36 months,7.9,312.91,C,,5 years,MORTGAGE,54000.0,Verified,0,other,new engine ,AR
1680,28000.0,36 months,8.9,889.09,C,Jennison Associates,1 year,MORTGAGE,1000000.0,Verified,0,credit_card,debt consolidation,CT
1681,21000.0,36 months,6.24,641.15,G,Project Manager,< 1 year,MORTGAGE,125000.0,Not Verified,0,debt_consolidation,Debt consolidation,VA
1682,8000.0,36 months,14.65,275.96,A,Environmental Engineer,5 years,RENT,120354.0,Verified,0,moving,Moving and relocation,CO
1683,16200.0,60 months,25.57,480.93,C,operations director,1 year,RENT,36200.0,Source Verified,0,debt_consolidation,Debt consolidation,MO
1684,3500.0,36 months,14.08,119.76,B,Shipping & Receiving Clerk,< 1 year,MORTGAGE,72000.0,Source Verified,1,medical,Medical expenses,NC
1685,12000.0,36 months,6.49,367.74,E,Conductor ,8 years,RENT,75000.0,Verified,0,debt_consolidation,Debt consolidation,OH
1686,6000.0,36 months,6.17,183.0,F,U.S. Air Force,1 year,MORTGAGE,54000.0,Source Verified,0,car,Recent Loan,AR
1687,12675.0,60 months,21.97,349.86,F,Property Manager,2 years,RENT,25350.0,Source Verified,0,debt_consolidation,Debt consolidation,CO
1688,8000.0,36 months,16.99,285.19,G,Sspc A oper,10+ years,MORTGAGE,45000.0,Verified,0,debt_consolidation,Debt consolidation,SC
1689,10000.0,36 months,17.99,361.48,C,Police Officer,10+ years,MORTGAGE,100000.0,Source Verified,1,moving,Moving and relocation,MA
1690,20000.0,36 months,6.03,608.72,F,RN,2 years,OWN,93000.0,Source Verified,0,credit_card,Credit card refinancing,DC
1691,10000.0,36 months,15.88,350.98,E,SAS Institute Inc,5 years,MORTGAGE,102000.0,Not Verified,0,debt_consolidation,Debt consolidation,NC
1692,10500.0,60 months,17.97,266.46,D,upholster,10+ years,MORTGAGE,53000.0,Source Verified,0,credit_card,Credit card refinancing,IN
1693,24000.0,60 months,19.29,398.04,D,Senior Credit & Collections Analyst,8 years,MORTGAGE,45500.0,Verified,0,debt_consolidation,Debt Consolidation,MO
1694,5000.0,36 months,7.39,155.28,A,Registered Nurse,10+ years,MORTGAGE,130000.0,Source Verified,0,home_improvement,Home improvement,VA
1695,19200.0,36 months,10.99,628.52,A,Deli Team Leader,10+ years,RENT,77000.0,Verified,1,credit_card,"Divorce has gone through, trying to dig out from under debt",NM
1696,28000.0,36 months,15.61,979.02,E,Hoosier Trust Company,10+ years,MORTGAGE,105000.0,Verified,0,credit_card,CC Debt,IN
1697,5000.0,36 months,8.39,157.59,A,Parts Consultant,9 years,RENT,36973.32,Not Verified,0,debt_consolidation,,MO
1698,16000.0,36 months,7.26,495.94,B,Senior Accountant,10+ years,MORTGAGE,60000.0,Source Verified,0,credit_card,Credit card refinancing,MO
1699,35000.0,60 months,17.57,880.61,E,Director of Operations,< 1 year,RENT,112000.0,Source Verified,0,debt_consolidation,Debt consolidation,TN
1700,8000.0,36 months,12.29,266.83,F,medical assistant,3 years,MORTGAGE,35000.0,Not Verified,0,debt_consolidation,Debt consolidation,AZ
1701,24400.0,36 months,7.9,763.49,B,Studio Engineer,10+ years,MORTGAGE,112500.0,Source Verified,0,debt_consolidation,Debt consolidation,MI
1702,16000.0,36 months,5.32,481.84,C,Procurement Analyst,4 years,RENT,107300.0,Not Verified,0,credit_card,Credit card refinancing,VA
1703,14000.0,60 months,20.49,374.75,D,Purchasing,7 years,RENT,40000.0,Source Verified,1,debt_consolidation,Debt consolidation,IN
1704,2150.0,36 months,24.99,85.48,E,,,MORTGAGE,18000.0,Source Verified,0,debt_consolidation,Debt consolidation,NC
1705,30000.0,36 months,14.49,1032.49,F,RN,5 years,MORTGAGE,183000.0,Verified,0,debt_consolidation,Debt consolidation,NV
1706,24000.0,60 months,15.05,571.59,D,Senior Operational Manager,1 year,MORTGAGE,125000.0,Verified,1,debt_consolidation,Debt consolidation,MS
1707,12000.0,36 months,10.41,389.53,B,Professor,5 years,RENT,54000.0,Verified,0,home_improvement,Home improvement,MA
1708,20700.0,60 months,13.99,481.55,A,Stamp Specialist,10+ years,MORTGAGE,45000.0,Not Verified,0,debt_consolidation,Debt consolidation,KS
1709,18000.0,60 months,22.39,501.14,B,Technology Specialist ,8 years,MORTGAGE,79800.0,Source Verified,1,credit_card,Credit card refinancing,OH
1710,17600.0,36 months,15.61,615.39,C,Optician,,OWN,40000.0,Not Verified,0,debt_consolidation,Debt consolidation,OH
1711,1925.0,36 months,12.69,64.58,C,Supervisor,10+ years,MORTGAGE,53000.0,Not Verified,0,debt_consolidation,Debt consolidation,SC
1712,1600.0,36 months,11.48,52.75,E,Pilot Plant Technician,3 years,RENT,65000.0,Verified,0,debt_consolidation,Debt consolidation,MN
1713,14525.0,36 months,8.59,459.13,B,Attorney,5 years,RENT,121000.0,Verified,0,other,Other,LA
1714,25000.0,36 months,16.29,882.51,C,Speech therapist,7 years,MORTGAGE,100000.0,Not Verified,1,debt_consolidation,,VA
1715,16000.0,60 months,16.49,393.27,C,Controller,6 years,MORTGAGE,102000.0,Not Verified,0,home_improvement,Home improvement,AL
